name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,StreetAddress,AddressLocality,AddressRegion,openingHoursSpecification,addressString,geoString,ratingString
La Europea🛒🍾  (Santa Fe),https://www.ubereats.com/mx-en/store/la-europea-santa-fe/8kzHQr7xWw-wbEaaOVGxLQ,Mexico City,"['Alcohol', 'Liquor Stores', 'Smoke Shop', 'Wine', 'Drinks', 'Beer', 'Conveniência']",5.0,28,$,19.361100134435357,-99.27359717282373,+525521674027,5100,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '10:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '10:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '10:0', 'closes': '19:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'CDMX', 'postalCode': '5100', 'addressCountry': 'MX', 'streetAddress': 'Vasco de Quiroga 3800, Col. Antigua Mina de Totolapa, Contadero'}","{'@type': 'GeoCoordinates', 'latitude': 19.361100134435357, 'longitude': -99.27359717282373}","{'@type': 'AggregateRating', 'ratingValue': 5, 'reviewCount': '28'}"
Chifa Veggie By Megabite (Santa Fe),https://www.ubereats.com/mx-en/store/chifa-veggie-by-megabite-santa-fe/-hq5BcJ2XyK1LpCuMYFrug,Ciudad de México,"['Vegetarian', 'Vegan', 'Healthy']",,,,19.36986446414504,-99.2857382301644,+525531369716,05200,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '23:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'LATAM', 'postalCode': '05200', 'addressCountry': 'MX', 'streetAddress': 'Constituyente Héctor Victoria 125, Rosa Torres'}","{'@type': 'GeoCoordinates', 'latitude': 19.36986446414504, 'longitude': -99.2857382301644}",{}
Maxi Crepas,https://www.ubereats.com/mx-en/store/maxi-crepas/4JWgwf62VY2vz8V3Bfk7YQ,Benito Juárez,"['Ice Cream & Frozen Yogurt', 'Comfort Food', 'Desserts']",4.8,41,,19.39257,-99.18225,+525543843653,03800,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '0:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '0:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '9:0', 'closes': '0:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '0:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '9:0', 'closes': '0:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Benito Juárez', 'addressRegion': 'Ciudad de México', 'postalCode': '03800', 'addressCountry': 'MX', 'streetAddress': 'Calle 7 87'}","{'@type': 'GeoCoordinates', 'latitude': 19.39257, 'longitude': -99.18225}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '41'}"
Señor Chilaquil,https://www.ubereats.com/mx-en/store/senor-chilaquil/1mTeoheXVRyWZJaqbcG-gw,Álvaro Obregón,"['Mexican', 'Latin American', 'New Mexican']",,,,19.34972,-99.18808,+525590381155,01000,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '9:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Álvaro Obregón', 'addressRegion': 'LATAM', 'postalCode': '01000', 'addressCountry': 'MX', 'streetAddress': 'Camino al Desierto de los Leones 32, Pb Loc 19'}","{'@type': 'GeoCoordinates', 'latitude': 19.34972, 'longitude': -99.18808}",{}
Esquites MI AMOR (Santa fe),https://www.ubereats.com/mx-en/store/esquites-mi-amor-santa-fe/PxI3Y66fVtKPDgNMtpZoQQ,Cuajimalpa de Morelos,['Mexican'],3.8,51,$,19.36509,-99.28709,+525589448597,05200,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:30', 'closes': '21:50'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '12:30', 'closes': '20:50'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '12:30', 'closes': '21:50'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cuajimalpa de Morelos', 'addressRegion': 'Mexico City', 'postalCode': '05200', 'addressCountry': 'MX', 'streetAddress': 'Calle Magnolia 3'}","{'@type': 'GeoCoordinates', 'latitude': 19.36509, 'longitude': -99.28709}","{'@type': 'AggregateRating', 'ratingValue': 3.8, 'reviewCount': '51'}"
Súper Naturista 🛒(Pestalozzi),https://www.ubereats.com/mx-en/store/super-naturista-pestalozzi/VfoEUmJsWwWFPSjKtYFjYg,,"['Healthy', 'Vegetarian', 'Everyday Essentials', 'Specialty Foods', 'Retail']",,,,19.379389893280518,-99.16108658194806,+525556044726,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:0', 'closes': '16:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '10:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '10:0', 'closes': '18:30'}]",,"{'@type': 'GeoCoordinates', 'latitude': 19.379389893280518, 'longitude': -99.16108658194806}",{}
Casa Rebollar ,https://www.ubereats.com/mx-en/store/casa-rebollar/781iO1-JTVadqynjx7TdSg,Miguel Hidalgo,"['Healthy', 'Vegetarian', 'Salads']",,,,19.40941,-99.18802,+525532068932,11850,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '9:30', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Miguel Hidalgo', 'addressRegion': 'DF', 'postalCode': '11850', 'addressCountry': 'MX', 'streetAddress': 'Gobernador Rafael Rebollar 147, Planta baja'}","{'@type': 'GeoCoordinates', 'latitude': 19.40941, 'longitude': -99.18802}",{}
Raion Cocina Fusión Japonesa,https://www.ubereats.com/mx-en/store/raion-cocina-fusion-japonesa/NOmq-yGtRvu3vktnoTUSBA,Ciudad de México,"['Asian', 'Family Friendly']",4.9,33,$$,19.3385091,-99.1893396,+525576001611,04340,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '13:15', 'closes': '20:20'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'CDMX', 'postalCode': '04340', 'addressCountry': 'MX', 'streetAddress': 'Eje 10 Sur 76, Copilco el Bajo'}","{'@type': 'GeoCoordinates', 'latitude': 19.3385091, 'longitude': -99.1893396}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '33'}"
Daikoku Miguel Angel,https://www.ubereats.com/mx-en/store/daikoku-miguel-angel/BSGv5NqwXe-FFsEYIXytbA,Coyoacan,"['Asian', 'Asian Fusion', 'Korean']",4.5,23,,19.34604,-99.17764,+525555848980,04310,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '13:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Coyoacan', 'addressRegion': 'LATAM', 'postalCode': '04310', 'addressCountry': 'MX', 'streetAddress': 'Avenida Miguel Angel de Quevedo 247'}","{'@type': 'GeoCoordinates', 'latitude': 19.34604, 'longitude': -99.17764}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '23'}"
La Pantera Fresca (Narvarte),https://www.ubereats.com/mx-en/store/la-pantera-fresca-narvarte/m0oBuayMQZCEti9AtMjAHA,Ciudad de México,"['Desserts', 'Ice Cream and Frozen Yogurt', 'Ice Cream']",4.9,50,$,19.38807,-99.15389,+525524620267,03020,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:20', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '13:30', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '12:20', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '13:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:20', 'closes': '19:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'LATAM', 'postalCode': '03020', 'addressCountry': 'MX', 'streetAddress': 'Av. Universidad 321'}","{'@type': 'GeoCoordinates', 'latitude': 19.38807, 'longitude': -99.15389}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '50'}"
Pardago,https://www.ubereats.com/mx-en/store/pardago/wov2fEJuSiyXFo3ejIH5Ng,Ciudad de México,"['Venezuelan', 'Family Friendly', 'Affordable Meals']",4.9,49,$,19.3726729,-99.2780695,+525518717822,05100,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '9:30', 'closes': '19:15'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'Ciudad de México', 'postalCode': '05100', 'addressCountry': 'MX', 'streetAddress': 'Av Noche de Paz 14, Huizachito'}","{'@type': 'GeoCoordinates', 'latitude': 19.3726729, 'longitude': -99.2780695}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '49'}"
Dragon Bistro,https://www.ubereats.com/mx-en/store/dragon-bistro/W8irbHygSI2k25i9WJKFwQ,Álvaro Obregón,"['Asian', 'Chinese', 'Noodles']",4.1,20,,19.34931702055468,-99.18890562683319,+525574167032,01000,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:30', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '14:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Álvaro Obregón', 'addressRegion': 'Mexico City', 'postalCode': '01000', 'addressCountry': 'MX', 'streetAddress': 'Camino al Desierto de los Leones 34'}","{'@type': 'GeoCoordinates', 'latitude': 19.34931702055468, 'longitude': -99.18890562683319}","{'@type': 'AggregateRating', 'ratingValue': 4.1, 'reviewCount': '20'}"
Sally Beauty 🛒(Pabellón Bosques),https://www.ubereats.com/mx-en/store/sally-beauty-pabellon-bosques/1OMHcn5qX1CcyuOt9eP03Q,,"['Retail', 'Gift Store', 'Personal Care', 'Home & Personal Care']",,,,19.382894,-99.268656,+15564026598,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '20:0'}]",,"{'@type': 'GeoCoordinates', 'latitude': 19.382894, 'longitude': -99.268656}",{}
Tortas Locas Hipocampo - Poniente,https://www.ubereats.com/mx-en/store/tortas-locas-hipocampo-poniente/dScupg4mS4CCM03JPnLLpg,Mexico City,['Mexican'],4.6,64,$,19.368226602033584,-99.23319568622443,+525530764034,01290,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:30', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '12:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'Mexico City', 'postalCode': '01290', 'addressCountry': 'MX', 'streetAddress': 'Calle Puerto Guaymas 9'}","{'@type': 'GeoCoordinates', 'latitude': 19.368226602033584, 'longitude': -99.23319568622443}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '64'}"
Había Una Res,https://www.ubereats.com/mx-en/store/habia-una-res/GMqvRB5mTAmC8Jwnr7NsTQ,Ciudad de México,"['Latin American', 'Mexican', 'Vegetarian', 'Allergy Friendly']",,,,19.3244,-99.23647,+525621801597,10200,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '8:30', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'LATAM', 'postalCode': '10200', 'addressCountry': 'MX', 'streetAddress': 'Avenida San Bernabé 948'}","{'@type': 'GeoCoordinates', 'latitude': 19.3244, 'longitude': -99.23647}",{}
Mermaid,https://www.ubereats.com/mx-en/store/mermaid/a6IPsY39WxSpWaZTkocNsg,Iztapalapa,"['Desserts', 'Cafe']",,,,19.37150957256409,-99.11831387133165,+525583915754,09400,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Iztapalapa', 'addressRegion': 'México', 'postalCode': '09400', 'addressCountry': 'MX', 'streetAddress': 'Médicos 44 Colonia El Sifón'}","{'@type': 'GeoCoordinates', 'latitude': 19.37150957256409, 'longitude': -99.11831387133165}",{}
La Crėme de la Crème 🛒,https://www.ubereats.com/mx-en/store/la-creme-de-la-creme/d-bFFSk8VBONNLtCRZ5WGQ,Benito Juárez,"['Gourmet', 'Comfort Food', 'European']",,,,19.38771,-99.15191,+525589403315,03023,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '8:30', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '17:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Benito Juárez', 'addressRegion': 'LATAM', 'postalCode': '03023', 'addressCountry': 'MX', 'streetAddress': 'C. Dr. José María Vértiz 921 Local B.'}","{'@type': 'GeoCoordinates', 'latitude': 19.38771, 'longitude': -99.15191}",{}
Lero Lero Pizza Napolitana,https://www.ubereats.com/mx-en/store/lero-lero-pizza-napolitana/f-oOsyHdVTSPPiCht7GQAg,Magdalena Contreras,"['Pizza', 'American', 'Italian', 'Allergy Friendly']",,,,19.3218,-99.2301,+525569954458,10200,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:30', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Magdalena Contreras', 'addressRegion': 'LATAM', 'postalCode': '10200', 'addressCountry': 'MX', 'streetAddress': 'Calle Magnolia 190 Local 6'}","{'@type': 'GeoCoordinates', 'latitude': 19.3218, 'longitude': -99.2301}",{}
Pon Joi Barranca,https://www.ubereats.com/mx-en/store/pon-joi-barranca/q3BsTciJQ3WWKBx7tx6aOg,Ciudad de México,['Chinese'],4.7,28,$$,19.3642492,-99.1892145,+525555935354,03930,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '8:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'Ciudad de México', 'postalCode': '03930', 'addressCountry': 'MX', 'streetAddress': 'Av. Revolución 1167, Merced Gómez'}","{'@type': 'GeoCoordinates', 'latitude': 19.3642492, 'longitude': -99.1892145}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '28'}"
La Napoleta Pizzeria De Barro,https://www.ubereats.com/mx-en/store/la-napoleta-pizzeria-de-barro/7i1wqLwYVziKPPgMIQm5pA,Ciudad de México,"['Pizza', 'American', 'Italian', 'Allergy Friendly']",,,,19.41164,-99.17767,+525525275531,06140,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '14:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '14:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'LATAM', 'postalCode': '06140', 'addressCountry': 'MX', 'streetAddress': 'Av.Michoacán 151, Condesa, Cuauhtémoc'}","{'@type': 'GeoCoordinates', 'latitude': 19.41164, 'longitude': -99.17767}",{}
MONCHIS: alitas y botanas,https://www.ubereats.com/mx-en/store/monchis%3A-alitas-y-botanas/kbgS8qiCSJKr2X3DHl4ZrA,,"['Burgers', 'Allergy Friendly']",,,$$,19.2871,-99.12701,+525513450225,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '14:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '14:0', 'closes': '22:0'}]",,"{'@type': 'GeoCoordinates', 'latitude': 19.2871, 'longitude': -99.12701}",{}
Hozuki Sushi ,https://www.ubereats.com/mx-en/store/hozuki-sushi/pc5y1rHZQ0mJhhyt28WAvw,Azcapotzalco,"['Japanese', 'Asian', 'Sushi']",4.3,31,,19.48817860506654,-99.18159306049346,+525636107815,02020,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '15:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '9:30', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '16:30', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '9:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '16:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '14:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Azcapotzalco', 'addressRegion': 'DF', 'postalCode': '02020', 'addressCountry': 'MX', 'streetAddress': 'Av. 22 de Febrero 451, San Marcos'}","{'@type': 'GeoCoordinates', 'latitude': 19.48817860506654, 'longitude': -99.18159306049346}","{'@type': 'AggregateRating', 'ratingValue': 4.3, 'reviewCount': '31'}"
Pescados y Mariscos La Bamba Real,https://www.ubereats.com/mx-en/store/pescados-y-mariscos-la-bamba-real/ovo4DNQPQHOYPqP5vWfz5g,Mexico City,"['Seafood', 'Family Friendly']",4.6,110,$,19.6704447,-99.1853935,+5255586860305,54800,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '10:30', 'closes': '17:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '8:30', 'closes': '13:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '10:30', 'closes': '17:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '10:30', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '8:30', 'closes': '13:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'Méx.', 'postalCode': '54800', 'addressCountry': 'MX', 'streetAddress': 'Calz. de Guadalupe 502, El Cerrito, 54879 Cuautitlán, México'}","{'@type': 'GeoCoordinates', 'latitude': 19.6704447, 'longitude': -99.1853935}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '110'}"
Thebeerbox Rio Tiber,https://www.ubereats.com/mx-en/store/thebeerbox-rio-tiber/FXydQtOpRdCts461Z4hG8w,Cuidad de México,"['Mexican', 'Latin American', 'New Mexican']",,,,19.35530735545355,-99.25496626664592,+525552483976,01500,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '14:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cuidad de México', 'addressRegion': 'LATAM', 'postalCode': '01500', 'addressCountry': 'MX', 'streetAddress': 'Calle 2 Poniente 104'}","{'@type': 'GeoCoordinates', 'latitude': 19.35530735545355, 'longitude': -99.25496626664592}",{}
Menú Para Diabéticos E Hipertensos (Interlomas),https://www.ubereats.com/mx-en/store/menu-para-diabeticos-e-hipertensos-interlomas/gph0g17zVo28aII51-SO1Q,Huixquilucan,"['Vegan', 'Mediterranean', 'Middle Eastern', 'Pizza', 'Burgers', 'Latin American', 'Asian', 'Subscriptions']",,,,19.40164229402511,-99.27110964518764,+525554507759,52786,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Huixquilucan', 'addressRegion': 'LATAM', 'postalCode': '52786', 'addressCountry': 'MX', 'streetAddress': 'Centro Comercial Interlomas LOCAL FAST FOOD 4 JUANJOS KEBAB, Interlomas'}","{'@type': 'GeoCoordinates', 'latitude': 19.40164229402511, 'longitude': -99.27110964518764}",{}
The Beer Box San Jeronimo,https://www.ubereats.com/mx-en/store/the-beer-box-san-jeronimo/xHbXhgYwRr-stwbjyy1QSw,Mexico City,"['Mexican', 'Latin American', 'New Mexican']",,,,19.32345,-99.2227,+525530106838,10200,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:30', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'Mexico City', 'postalCode': '10200', 'addressCountry': 'MX', 'streetAddress': 'Calle Héroes de Padierna 132'}","{'@type': 'GeoCoordinates', 'latitude': 19.32345, 'longitude': -99.2227}",{}
Cafe Ó - Interlomas,https://www.ubereats.com/mx-en/store/cafe-o-interlomas/u28k_T-FQu-Cp_xSrPcUjw,Mexico City,['Mexican'],,,$,19.3916713,-99.2801617,+525559988146,52787,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '13:15'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '13:0', 'closes': '13:1'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'Estado de Mexico', 'postalCode': '52787', 'addressCountry': 'MX', 'streetAddress': 'Blvd. Palmas Hills 1, Valle de las Palmas'}","{'@type': 'GeoCoordinates', 'latitude': 19.3916713, 'longitude': -99.2801617}",{}
